 Incident particle is a   Muon with M =   105.65839 MeV
 Index =  144:  shielding concrete
      Absorber with <Z/A> =  0.50274, density = 2.300          
 Sternheimer coef:  a     k=m_s   x_0    x_1    I[eV]   Cbar  delta0 
                 0.0751  3.5467  0.1301  3.0466  135.2  3.9464 0.00
 ( Restricted energy loss for Tcut = 0.05 MeV
 Table written with (1X, 1P9E10.3,0PF8.4,1pE10.3)          post-Born included in pair prod
 *** Results below 10 MeV are not dependable ***
      T         p     Ionization  brems     pair     photonuc  Radloss    dE/dx   CSDA Range dltterm dE/dx|_R
    [MeV]    [MeV/c]  -----------------------[MeV cm^2/g]------------------------  [g/cm^2]  --[MeV cm^2/g]--
  7.000E+07 7.000E+07 3.199E+00 1.166E+02 1.630E+02 3.773E+01 3.174E+02 3.206E+02 1.109E+06 -1.7646 1.373E+00
  8.000E+07 8.000E+07 3.216E+00 1.334E+02 1.864E+02 4.361E+01 3.635E+02 3.667E+02 1.139E+06 -1.7853 1.373E+00
  9.000E+07 9.000E+07 3.231E+00 1.503E+02 2.099E+02 4.955E+01 4.097E+02 4.129E+02 1.164E+06 -1.8034 1.373E+00
  1.000E+08 1.000E+08 3.244E+00 1.671E+02 2.333E+02 5.554E+01 4.560E+02 4.592E+02 1.187E+06 -1.8197 1.373E+00
  1.200E+08 1.200E+08 3.268E+00 2.006E+02 2.799E+02 6.665E+01 5.471E+02 5.504E+02 1.227E+06 -1.8479 1.373E+00
  1.400E+08 1.400E+08 3.288E+00 2.340E+02 3.266E+02 7.775E+01 6.383E+02 6.416E+02 1.261E+06 -1.8716 1.373E+00
  1.700E+08 1.700E+08 3.313E+00 2.841E+02 3.966E+02 9.441E+01 7.751E+02 7.784E+02 1.303E+06 -1.9016 1.373E+00
  2.000E+08 2.000E+08 3.335E+00 3.343E+02 4.666E+02 1.111E+02 9.119E+02 9.152E+02 1.338E+06 -1.9267 1.373E+00
  2.500E+08 2.500E+08 3.365E+00 4.178E+02 5.832E+02 1.388E+02 1.140E+03 1.143E+03 1.387E+06 -1.9612 1.373E+00
  3.000E+08 3.000E+08 3.389E+00 5.014E+02 6.999E+02 1.666E+02 1.368E+03 1.371E+03 1.427E+06 -1.9893 1.373E+00
  3.500E+08 3.500E+08 3.410E+00 5.849E+02 8.165E+02 1.944E+02 1.596E+03 1.599E+03 1.461E+06 -2.0131 1.373E+00
  4.000E+08 4.000E+08 3.428E+00 6.685E+02 9.331E+02 2.222E+02 1.824E+03 1.827E+03 1.490E+06 -2.0337 1.373E+00
  4.500E+08 4.500E+08 3.445E+00 7.521E+02 1.050E+03 2.499E+02 2.052E+03 2.055E+03 1.516E+06 -2.0519 1.373E+00
  5.000E+08 5.000E+08 3.459E+00 8.356E+02 1.166E+03 2.777E+02 2.280E+03 2.283E+03 1.539E+06 -2.0682 1.373E+00
  5.500E+08 5.500E+08 3.472E+00 9.192E+02 1.283E+03 3.055E+02 2.508E+03 2.511E+03 1.560E+06 -2.0829 1.373E+00
  6.000E+08 6.000E+08 3.485E+00 1.003E+03 1.400E+03 3.332E+02 2.736E+03 2.739E+03 1.579E+06 -2.0963 1.373E+00
  7.000E+08 7.000E+08 3.506E+00 1.170E+03 1.633E+03 3.888E+02 3.192E+03 3.195E+03 1.613E+06 -2.1201 1.373E+00
  8.000E+08 8.000E+08 3.525E+00 1.337E+03 1.866E+03 4.443E+02 3.648E+03 3.651E+03 1.642E+06 -2.1407 1.373E+00
  9.000E+08 9.000E+08 3.542E+00 1.504E+03 2.100E+03 4.998E+02 4.104E+03 4.107E+03 1.668E+06 -2.1589 1.373E+00
  1.000E+09 1.000E+09 3.557E+00 1.671E+03 2.333E+03 5.554E+02 4.560E+03 4.563E+03 1.691E+06 -2.1752 1.373E+00
